147603 , 3 , 295000
151084 , 3 , 325000
136282 , 3 , 323900
147214 , 3 , 318000
154161 , 3 , 300000
152565 , 3 , 289900
154455 , 3 , 319000
152068 , 3 , 319000
154489 , 3 , 282000
151864 , 3 , 280000
154276 , 3 , 319000
150929 , 3 , 320000
153647 , 3 , 324100
153791 , 3 , 322000
148736 , 3 , 325000
149401 , 3 , 299000
147374 , 3 , 320000
152978 , 3 , 295000
154414 , 3 , 300000
150390 , 3 , 324999
154006 , 3 , 299999
152291 , 3 , 315000
150981 , 3 , 310000
151293 , 3 , 299000
149700 , 3 , 324900
151126 , 3 , 323000
137090 , 3 , 289900
153570 , 3 , 299900
146597 , 3 , 275000
153734 , 3 , 299900
154387 , 3 , 320000
149024 , 3 , 300900
154131 , 3 , 285500
153828 , 3 , 275000
152265 , 3 , 279000
153900 , 3 , 295000
153428 , 3 , 274744
154474 , 3 , 299000
151296 , 3 , 300000
152203 , 3 , 299999
154066 , 3 , 278500
154074 , 3 , 289900
154034 , 3 , 299000
153432 , 3 , 299500
152002 , 3 , 309000
