153411 , 3 , 425000
153738 , 3 , 434000
152617 , 3 , 425900
146212 , 3 , 425000
152998 , 3 , 425000
140044 , 3 , 449000
150773 , 3 , 439000
146790 , 3 , 439000
152906 , 3 , 435000
152856 , 3 , 430000
153068 , 3 , 465000
154312 , 3 , 449000
154528 , 3 , 449900
152014 , 3 , 459900
153085 , 3 , 440000
151994 , 3 , 415000
146986 , 3 , 425000
148757 , 3 , 459000
150857 , 3 , 429900
150194 , 3 , 419000
154421 , 3 , 435000
154242 , 3 , 459000
139461 , 3 , 430000
138053 , 3 , 415000
152487 , 3 , 450000
154442 , 3 , 424000
153802 , 3 , 456000
154419 , 3 , 450000
145850 , 3 , 415000
150823 , 3 , 444900
150966 , 3 , 445900
141529 , 3 , 425000
152969 , 3 , 435000
147586 , 3 , 445000
144238 , 3 , 423000
153915 , 3 , 439999
153500 , 3 , 429000
154171 , 3 , 425500
154317 , 3 , 440000
152820 , 3 , 449000
152152 , 3 , 424900
