152849 , 3 , 480000
152586 , 3 , 499000
152139 , 3 , 510000
151678 , 3 , 499000
154536 , 3 , 509000
149882 , 3 , 495000
141212 , 3 , 525000
151085 , 3 , 500000
152900 , 3 , 525000
153377 , 3 , 479000
146423 , 3 , 518000
152794 , 3 , 473000
153556 , 3 , 475000
141737 , 3 , 524900
144312 , 3 , 473500
151308 , 3 , 499900
154557 , 3 , 479900
136431 , 3 , 519900
154154 , 3 , 489000
151304 , 3 , 499000
146320 , 3 , 522000
154205 , 3 , 499500
149001 , 3 , 500000
149797 , 3 , 479000
150638 , 3 , 524000
153259 , 3 , 479000
145087 , 3 , 525000
254484 , 3 , 515000
